2,3.8970000000000002,2,0
2,3.1,4,1
0,4.0,0,1
0,3.0,2,1
0,3.0,2,0
2,3.3489999999999993,3,1
0,2.89,0,1
0,3.17,2,1
0,3.8000000000000007,0,1
0,4.0,3,1
0,3.8000000000000007,3,0
0,4.0,1,0
0,3.14,2,1
0,3.523999999999999,2,0
0,3.18,1,0
1,2.03,2,0
2,3.2,1,1
0,4.0,3,0
0,4.0,0,1
2,3.0,3,1
0,3.2,3,1
0,3.28,1,1
0,1.5999999999999996,3,0
0,2.3,2,1
0,2.94,2,0
0,4.0,2,1
1,3.2,0,1
0,3.8,3,0
1,3.3,2,1
1,4.0,0,1
2,3.5,2,0
2,3.65,3,0
0,3.0,3,1
1,4.0,3,1
0,4.0,0,1
1,3.14,4,0
1,3.02,0,1
0,2.85,2,0
0,3.1879999999999997,3,1
2,3.5599999999999987,3,1
0,3.3,0,1
0,3.12,3,1
1,3.13,2,0
0,3.56,2,1
2,4.0,1,1
0,4.0,1,1
0,3.4099999999999993,3,0
0,3.5999999999999996,1,1
0,3.2,2,0
0,4.0,2,0
0,3.55,1,1
0,3.0,1,1
2,4.0,1,1
0,3.645999999999999,1,1
3,4.0,4,1
0,3.3499999999999996,0,1
0,3.26,3,1
0,3.5749999999999993,3,0
0,3.6,1,1
0,4.0,0,1
1,3.54,3,1
2,3.1,1,1
0,4.0,3,1
0,3.5,2,0
0,4.0,2,0
0,3.29,4,0
1,2.96,2,1
0,3.5,2,0
1,2.1,1,1
0,2.790000000000001,0,0
0,4.0,2,1
0,2.89,2,0
0,3.809000000000001,1,1
0,3.1129999999999995,3,0
1,1.7000000000000002,4,1
0,3.02,2,0
2,3.287000000000001,3,1
0,3.15,2,1
1,3.9299999999999997,3,0
0,3.02,2,0
0,4.0,1,0
0,4.0,2,0
1,3.6999999999999993,3,1
0,3.1,1,0
2,3.09,2,1
0,4.0,0,1
0,2.1,0,1
4,0.5999999999999996,0,1
0,3.1,1,1
1,3.3,1,1
0,3.42,1,1
1,3.9000000000000004,3,1
0,4.0,2,0
0,3.5,1,1
0,2.75,0,1
0,3.958,3,1
0,3.4959999999999996,3,1
0,3.8209999999999997,0,1
0,3.51,0,1
0,3.18,1,1
1,2.0,3,1
0,3.27,1,1
0,3.5,1,1
2,3.311,2,0
0,3.040000000000001,0,1
0,2.73,3,0
0,3.6900000000000013,0,1
0,3.801,3,0
0,3.55,3,1
0,2.98,0,1
0,3.53,3,0
0,2.4000000000000004,3,1
0,3.9000000000000004,1,1
2,3.718,3,0
0,3.1,1,1
0,3.831999999999999,1,0
1,3.2,2,1
0,2.79,1,0
0,3.6999999999999993,1,1
1,2.1,0,1
0,3.49,3,1
2,3.3900000000000006,3,1
1,4.0,1,1
2,3.7,2,1
0,3.5,1,1
0,3.59,1,1
0,3.5,3,0
1,3.4000000000000004,2,1
0,3.74,3,1
0,3.9000000000000004,3,0
0,2.81,2,1
0,3.620000000000001,1,1
0,3.0999999999999996,1,1
0,3.559000000000001,3,1
0,3.35,1,0
0,3.2540000000000004,1,1
0,3.5,1,1
0,3.3499999999999996,0,1
1,3.8000000000000007,0,1
0,3.8209999999999997,2,1
0,3.1,2,1
2,3.8499999999999996,3,1
0,3.0999999999999996,0,1
0,4.0,0,1
0,3.620000000000001,2,0
0,3.48,1,0
0,3.29,1,1
0,3.18,2,1
0,3.5999999999999996,2,0
2,2.9,0,1
0,3.6206,1,0
0,3.5999999999999996,4,0
0,3.13,2,1
0,2.8,3,1
1,3.9000000000000004,3,0
0,3.6639999999999997,3,1
0,2.73,1,1
0,3.6999999999999993,2,1
0,3.3072999999999997,2,1
0,4.0,3,0
0,3.7270000000000003,2,1
3,4.0,4,0
0,4.0,0,1
4,4.0,0,1
0,2.9799999999999995,3,0
0,3.8,0,1
1,4.0,0,0
1,3.9000000000000004,3,0
1,0.7999999999999998,1,1
1,3.52,1,0
0,3.02,1,1
0,3.03,1,0
1,3.9000000000000004,2,1
0,4.0,1,1
0,3.665000000000001,3,1
0,3.7699999999999996,1,0
0,3.9000000000000004,3,1
3,1.0,1,1
0,3.5999999999999996,1,1
0,2.925,3,1
0,3.937999999999999,2,1
1,2.74,3,0
2,3.731,1,0
2,3.0,1,0
0,3.8000000000000007,2,0
1,3.17,2,0
0,3.3,1,0
0,3.8000000000000007,3,1
0,3.6110000000000007,1,0
0,3.21,2,0
3,2.31,1,0
0,2.2,0,1
1,4.0,1,1
0,3.39,1,1
1,1.0600000000000005,3,0
0,3.620000000000001,2,0
0,2.54,0,1
2,3.9000000000000004,3,1
0,4.0,1,1
0,3.29,2,0
0,3.21,2,0
0,2.97,2,0
0,3.76,2,1
0,3.0,0,1
0,4.0,3,1
0,3.5340000000000007,2,0
0,3.8000000000000007,3,1
0,3.21,1,0
0,2.5999999999999996,0,0
2,1.0999999999999996,1,1
0,4.0,2,0
0,3.3099999999999996,2,0
1,1.7690000000000001,0,1
2,3.76,1,0
0,4.0,2,0
0,3.77,3,1
0,4.0,1,1
0,3.3499999999999996,1,1
0,3.6500000000000004,2,1
0,4.0,1,1
1,2.81,1,1
1,3.6999999999999993,1,1
4,3.43,3,1
1,3.8200000000000003,2,1
0,2.2,1,1
0,3.962999999999999,1,0
0,4.0,2,1
0,2.73,1,1
0,2.1,2,1
0,2.97,2,1
0,3.322,1,1
0,3.529,1,1
2,2.62,2,0
1,1.5999999999999996,3,0
0,3.2,2,1
1,3.535,2,0
2,3.5650000000000013,0,0
1,2.81,1,1
0,2.1,1,0
2,3.23,2,1
0,3.5,3,0
0,3.38,1,0
0,3.19,1,1
0,3.84,1,1
0,4.0,1,0
2,3.0,2,0
0,3.48,2,0
0,2.99,2,0
0,3.32,3,1
0,3.5999999999999996,0,1
1,3.23,4,1
0,4.0,3,1
0,3.5199999999999996,1,1
0,2.77,3,0
0,3.9000000000000004,3,0
0,4.0,2,0
2,3.5,2,1
0,3.28,2,0
0,3.5,1,1
1,3.8000000000000007,3,0
0,3.5549999999999997,1,1
0,2.7,0,0
1,3.178,2,0
0,4.0,1,1
0,4.0,3,0
0,2.6819999999999995,2,1
0,4.0,2,1
0,3.47,1,0
1,4.0,3,1
0,3.8790000000000013,1,1
0,3.4,1,1
0,4.0,0,1
0,4.0,3,1
0,3.8629999999999995,2,0
0,3.849,2,1
0,2.13,0,1
0,1.4000000000000004,1,1
2,3.23,2,0
0,2.74,2,0
0,3.15,3,0
0,3.5,3,0
1,4.0,3,0
0,3.849,2,0
0,3.11,3,1
0,3.8000000000000007,0,0
0,3.5,2,1
0,3.38,3,0
0,4.0,3,0
0,3.64,1,0
0,3.26,0,1
0,4.0,3,0
1,3.79,1,0
0,2.97,1,1
0,4.0,1,1
0,3.38,1,1
3,3.75,3,0
1,3.9060000000000006,3,1
3,3.0526999999999997,3,0
0,2.72,1,1
0,4.0,1,0
0,3.7889999999999997,0,1
0,3.5,1,0
0,3.2,1,1
0,1.2999999999999998,2,0
0,3.5,0,0
0,3.4,1,1
0,3.27,1,1
0,3.72,2,0
1,3.26,3,1
0,4.0,3,1
0,4.0,3,0
0,2.79,2,0
0,4.0,3,0
0,4.0,1,1
0,3.626999999999999,2,1
0,3.4,1,0
0,3.55,2,1
0,3.29,1,0
1,3.9400000000000013,2,1
3,3.5,1,1
0,4.0,3,0
0,3.955,2,0
2,3.5500000000000007,3,1
1,3.0999999999999996,2,0
0,3.1,1,0
0,3.5,3,1
0,3.49,1,0
2,3.689,3,1
0,3.3499999999999996,1,1
1,4.0,2,0
2,3.418000000000001,2,1
0,3.6,4,1
0,3.0,2,0
0,0.5999999999999996,0,1
2,3.33,1,1
0,3.36,3,0
0,4.0,1,1
0,4.0,2,1
0,3.28,1,0
0,4.0,3,0
0,3.51,2,0
0,4.0,3,0
0,3.651,0,0
0,3.5,2,1
0,3.5999999999999996,1,0
0,4.0,3,1
0,3.943999999999999,0,1
0,4.0,1,1
0,3.523999999999999,1,1
0,3.31,3,1
1,4.0,4,0
0,1.0499999999999998,3,1
0,2.87,1,1
0,2.27,2,0
0,3.3450000000000006,1,0
2,3.3,1,0
0,3.1,1,1
0,3.3,3,1
0,2.72,1,0
0,3.519,3,0
1,4.0,2,1
0,3.318,3,0
0,3.3,1,0
0,3.5,2,1
0,4.0,1,0
0,4.0,2,0
2,2.5,2,1
0,4.0,1,1
2,3.75,3,0
0,2.79,3,0
2,4.0,2,0
0,3.94,0,1
1,2.88,2,0
0,3.1,2,0
0,3.71,2,1
1,3.8000000000000007,0,1
2,4.0,3,0
0,3.5,2,1
0,2.99,0,0
1,3.594,2,1
1,4.0,1,1
2,3.5890000000000004,3,1
0,3.9499999999999993,1,1
1,3.75,1,1
0,3.9000000000000004,1,1
0,2.75,3,0
0,2.32,0,0
0,2.6,1,1
0,3.53,2,0
0,3.51,1,1
0,3.72,2,1
2,4.0,1,1
0,3.6,2,1
1,3.0,2,0
0,4.0,1,1
1,3.22,4,1
0,3.5,3,1
0,2.53,2,1
1,3.21,2,1
0,3.51,2,0
0,3.0344,2,0
0,2.77,1,1
3,2.76,0,0
0,4.0,4,0
0,3.58,2,1
1,3.24,2,1
1,3.5,3,1
0,2.3,3,0
1,2.944,3,0
1,3.469,2,1
0,3.0,0,0
0,3.14,1,0
0,4.0,1,0
1,4.0,0,1
0,2.0,0,1
2,3.37,3,0
0,2.1,2,1
0,4.0,1,1
0,3.53,3,1
2,4.0,1,0
0,1.4000000000000004,3,1
0,3.64,2,1
1,3.91,2,1
2,3.05,1,1
1,3.520999999999999,2,0
0,2.96,1,1
0,3.5299999999999994,0,1
0,3.01,1,0
0,3.3,4,1
0,3.5,0,1
0,3.2,3,0
0,3.6790000000000003,1,1
2,3.8,3,1
0,3.78,2,0
0,3.5,3,0
0,4.0,2,1
0,4.0,1,1
1,3.709999999999999,2,1
1,3.2,0,1
0,2.93,2,1
0,4.0,3,0
0,2.9000000000000004,0,1
2,2.1,3,1
0,2.25,2,0
0,3.2,1,1
0,1.0,4,0
0,3.13,3,1
1,2.14,3,1
0,3.55,3,1
0,3.5,2,1
1,3.5999999999999996,1,1
0,2.1,2,1
1,3.92,3,0
1,3.23,1,1
0,3.42,1,1
2,3.6999999999999993,3,1
0,3.0650000000000004,0,1
0,3.2,1,1
0,3.29,0,1
0,4.0,2,0
0,3.8,1,1
0,3.46,3,0
0,3.0,1,1
0,3.5,1,0
1,3.8,3,1
0,2.816,2,0
3,3.3,3,1
2,3.49,1,1
0,3.4400000000000004,0,1
0,4.0,3,1
0,4.0,1,0
1,3.8000000000000007,1,1
0,3.6999999999999993,0,1
2,3.3499999999999996,2,1
0,2.75,0,1
0,2.377,0,1
1,3.92,4,1
0,3.65,3,0
0,3.4000000000000004,1,0
3,2.5,3,0
0,4.0,1,1
0,4.0,0,1
0,4.0,2,1
0,3.4,3,1
0,2.44,1,0
0,3.5,0,1
0,3.040000000000001,1,1
0,3.3,2,0
2,4.0,3,1
0,3.52,2,1
0,3.71,3,0
0,4.0,2,1
1,4.0,2,1
0,3.3579999999999997,3,0
2,2.9000000000000004,1,1
1,4.0,1,1
1,4.0,3,0
1,3.03,3,1
0,3.29,0,1
2,3.3,1,1
0,3.68,2,1
0,3.426,2,1
0,3.1449,2,0
0,4.0,2,1
4,3.34,1,0
1,2.7,1,0
0,3.4,3,0
2,4.0,2,0
0,2.801,3,1
0,3.5,3,1
0,3.42,1,0
0,3.2,1,0
0,3.47,1,1
0,3.0,3,1
0,3.7170000000000005,1,1
0,4.0,3,0
0,3.4719999999999995,2,0
1,3.0,1,1
1,2.94,2,1
0,3.449,3,0
1,0.5999999999999996,1,0
1,3.78,1,0
1,3.09,2,1
0,3.33,0,0
0,3.4,0,1
0,3.1500000000000004,1,1
2,3.23,2,1
0,2.2,1,1
0,2.86,2,0
0,3.2,0,1
0,3.49,3,1
0,3.623000000000001,1,1
2,3.7279999999999998,2,0
0,3.0,0,1
0,3.5999999999999996,0,1
1,3.45,2,1
0,3.5,1,1
0,4.0,3,1
2,2.92,2,1
0,3.7,4,1
0,3.629999999999999,1,0
0,2.8,3,1
1,4.0,1,1
1,3.867000000000001,2,0
0,3.25,2,0
0,2.5,1,0
0,4.0,1,1
0,2.79,0,1
2,3.2040000000000006,2,1
0,3.1,0,1
0,4.0,0,1
0,3.0999999999999996,3,0
1,1.5,3,1
1,3.6999999999999993,3,1
1,4.0,3,1
0,3.4,1,0
0,3.766,2,1
0,3.2,3,1
0,3.15,2,1
0,4.0,3,0
2,2.8,1,1
0,4.0,2,1
0,3.55,0,1
0,4.0,1,0
0,2.45,1,1
0,4.0,3,1
0,3.63,1,0
0,3.8000000000000007,1,1
3,2.82,2,1
0,2.89,1,1
0,3.1799999999999997,1,0
1,3.02,1,1
0,3.9000000000000004,2,1
0,3.0,1,1
1,3.08,1,1
0,2.82,2,0
0,2.7,1,0
0,4.0,0,0
0,3.6110000000000007,1,1
0,3.31,3,1
1,3.5,2,1
3,3.7,3,0
0,3.5999999999999996,3,1
0,3.056,1,0
0,3.0999999999999996,2,0
0,4.0,2,1
0,4.0,0,1
0,3.59,2,0
1,3.1500000000000004,0,1
0,2.819,3,0
0,2.59,0,1
0,2.92,3,1
0,3.26,2,0
0,4.0,4,0
0,2.59,0,1
0,3.418000000000001,3,0
0,3.31,2,1
0,3.46,3,0
0,3.48,2,1
1,3.61,3,1
0,2.1,1,1
0,4.0,2,1
0,2.93,3,0
0,4.0,3,1
1,3.45,2,1
0,4.0,2,0
0,3.52,1,1
0,2.82,1,0
0,3.49,1,1
0,3.5,3,1
0,3.6999999999999993,3,1
0,3.5299999999999994,1,1
0,3.33,1,0
2,3.0,2,0
0,3.0,3,1
0,4.0,3,0
0,3.38,1,1
1,2.1,0,1
0,3.06,1,1
0,3.2,1,0
0,4.0,1,1
4,4.0,1,0
0,3.5,2,0
0,3.25,0,1
0,4.0,3,0
2,3.4000000000000004,3,1
0,3.5,1,0
0,3.49,1,0
0,3.5999999999999996,3,1
0,2.9400000000000004,1,1
0,3.048,0,1
1,3.5,1,0
0,3.9459999999999997,2,0
1,3.5120000000000005,1,0
0,3.3,3,1
1,3.5,1,0
0,4.0,0,1
1,3.5,2,0
0,3.5,3,0
0,2.9989999999999997,4,0
0,3.8000000000000007,0,1
2,3.3621999999999996,3,0
0,3.3900000000000006,2,1
1,3.0,3,1
0,3.8279999999999994,1,0
0,4.0,1,1
0,4.0,3,0
0,2.12,0,0
2,3.2,3,1
0,3.809000000000001,2,0
2,3.4,1,1
0,4.0,2,1
1,3.7769999999999992,2,0
0,3.3360000000000003,1,1
0,3.5999999999999996,2,0
0,3.5999999999999996,0,1
0,4.0,3,1
0,3.42,3,1
0,1.8600000000000003,1,1
0,3.5,0,1
0,2.9000000000000004,0,1
0,1.7999999999999998,4,0
2,3.5,3,0
0,3.1,1,0
1,2.98,2,1
1,2.65,2,1
0,3.69,1,0
1,3.746,2,1
4,3.4299999999999997,3,1
0,3.937000000000001,3,0
0,2.847,1,1
2,3.3,2,0
0,3.0999999999999996,1,1
0,3.34,4,0
2,1.7000000000000002,4,0
1,3.61,3,1
0,3.55,4,1
0,3.68,3,0
0,3.968,1,1
0,3.67,3,0
0,3.5299999999999994,0,1
0,3.9299999999999997,2,1
1,3.5857,3,0
1,3.66,3,1
0,2.1,0,1
0,4.0,1,1
0,3.6500000000000004,1,1
0,2.5,3,0
0,4.0,1,0
0,3.116,2,1
0,3.18,2,0
0,3.74,2,0
0,3.620000000000001,1,1
0,3.2,1,1
0,4.0,1,0
1,3.629999999999999,2,0
0,3.55,1,1
0,3.32,1,1
0,4.0,3,1
0,3.6050000000000004,3,1
0,3.35,0,1
0,4.0,2,1
0,3.0,0,0
0,2.27,0,1
0,3.59,1,1
1,3.3,3,0
0,3.23,2,1
0,3.67,3,0
0,3.5,3,0
0,3.4,3,0
0,3.39,1,1
0,3.44,1,1
0,2.76,1,0
2,2.55,0,1
0,3.39,3,1
0,3.0,0,1
1,3.05,3,1
1,3.4000000000000004,2,0
0,4.0,1,0
0,2.8,3,0
1,3.4000000000000004,1,0
0,4.0,2,0
0,4.0,3,1
0,3.205,2,1
0,4.0,1,1
0,4.0,1,1
0,4.0,3,1
0,3.24,3,0
0,2.53,2,0
0,3.928000000000001,1,1
0,3.9000000000000004,1,1
0,3.81,3,1
3,2.69,1,1
0,3.686,3,1
1,3.5999999999999996,3,0
0,3.8000000000000007,2,1
0,3.231,0,1
0,2.3,0,1
0,3.4000000000000004,1,1
0,3.38,1,1
3,3.45,3,1
0,3.5,3,0
0,4.0,3,0
0,3.7510000000000012,2,0
0,3.7799999999999994,3,0
0,3.5999999999999996,2,0
0,3.3,1,1
0,3.0999999999999996,0,1
0,3.5,1,1
0,4.0,3,1
1,3.5999999999999996,3,0
0,3.47,2,1
2,3.5,1,0
0,3.2040000000000006,3,0
0,3.3,1,0
0,3.1,4,1
0,4.0,3,1
0,3.3,2,0
0,3.5,2,0
1,3.21,3,0
0,2.77,2,0
0,3.17,1,1
0,3.56,0,1
0,3.9030000000000005,0,0
0,3.9,0,1
0,4.0,1,0
0,3.0,1,1
0,3.34,1,1
0,3.55,0,1
2,3.5999999999999996,2,1
2,2.845,3,0
0,2.79,1,1
0,3.01,2,0
0,3.3,2,0
0,3.43,1,0
0,4.0,2,0
1,3.9779999999999998,3,0
0,3.5299999999999994,0,1
1,3.49,2,0
1,3.5999999999999996,3,1
0,4.0,3,0
0,4.0,2,0
0,3.5,3,1
0,3.19,2,0
0,3.8000000000000007,1,1
0,2.790000000000001,1,1
0,3.9299999999999997,0,1
0,4.0,4,1
2,4.0,3,1
0,3.38,3,0
1,3.5,3,0
4,3.5999999999999996,2,1
0,2.0,1,1
0,2.1,1,0
1,3.043000000000001,0,1
0,4.0,0,1
1,2.4000000000000004,3,1
0,2.84,2,1
0,3.11,0,1
1,3.24,2,1
0,3.28,2,0
0,3.795,3,1
0,3.0,1,1
2,3.8499999999999996,1,0
0,3.59,1,1
0,4.0,1,1
1,2.9,2,0
0,2.67,2,1
0,3.5,0,1
0,3.048,1,1
0,2.49,1,1
0,0.8799999999999999,2,1
0,4.0,3,1
0,3.4,3,0
0,2.82,1,1
0,3.373,1,1
2,3.7300000000000004,3,1
0,3.1799999999999997,1,0
0,3.882999999999999,2,1
0,3.0349999999999993,1,1
0,3.318,1,1
1,3.1,3,0
0,3.19,3,0
3,3.73,4,1
0,3.3,0,1
1,3.99,3,1
0,2.1,1,1
0,3.5,1,0
0,2.7,1,1
0,2.9118,2,0
1,3.42,1,0
0,3.1,3,1
1,3.5250000000000004,2,1
0,2.87,2,1
0,2.7,0,1
0,3.65,2,1
0,2.9099999999999993,1,0
1,3.2,1,0
1,3.19,3,0
2,3.0,1,1
1,3.82,1,1
0,3.9499999999999993,3,1
1,3.5,3,1
0,2.1,0,1
0,3.3,1,1
2,3.25,2,1
0,4.0,3,1
1,3.17,2,1
0,3.92,2,0
0,3.7620000000000005,1,1
0,3.95,3,1
0,3.258,0,1
0,3.7609999999999992,1,1
0,4.0,1,1
1,2.77,3,0
0,3.635,3,0
0,3.15,2,0
0,3.5,3,0
0,3.676,1,1
0,3.5999999999999996,1,0
0,3.33,2,0
0,4.0,3,1
1,3.59,1,1
0,3.51,3,1
0,4.0,1,1
0,1.5999999999999996,0,1
0,2.5,0,0
0,3.36,2,1
1,3.02,3,1
1,3.36,2,1
0,4.0,2,0
0,3.5,3,0
0,2.95,2,1
0,3.73,0,1
0,3.61,3,1
0,4.0,1,1
2,3.02,0,1
0,3.6999999999999993,2,1
0,4.0,1,1
0,1.5,1,1
0,3.1500000000000004,1,0
0,3.2,1,0
0,3.8000000000000007,1,0
0,4.0,1,1
3,3.5,2,1
1,3.979000000000001,3,0
0,3.3340000000000005,0,1
0,4.0,4,1
0,3.17,1,0
1,4.0,3,1
0,4.0,2,0
0,2.66,1,0
0,3.5340000000000007,1,0
0,2.79,1,0
2,3.718,3,0
0,2.98,1,0
0,3.06,2,0
0,1.5,4,1
0,3.51,2,1
0,3.2,3,0
0,2.48,1,1
0,4.0,2,1
0,3.8900000000000006,3,1
0,3.01,1,1
1,2.5,4,0
2,2.8,2,0
1,2.665000000000001,0,1
0,3.33,1,1
0,3.55,1,0
0,4.0,1,1
0,3.5999999999999996,1,1
1,3.56,1,0
0,3.08,3,0
1,4.0,1,1
0,0.7999999999999998,0,0
0,3.55,4,1
0,4.0,1,0
0,3.0999999999999996,1,1
0,3.7609999999999992,2,0
0,3.05,0,1
0,1.8600000000000003,0,1
0,4.0,1,0
0,3.6999999999999993,1,1
0,3.16,0,1
0,3.6500000000000004,0,1
0,3.817,1,1
0,3.73,0,1
1,3.594,2,0
0,2.87,1,0
0,3.79,1,1
2,2.7201,3,1
0,2.9,0,1
0,3.48,1,1
0,3.5,1,1
1,3.15,2,1
1,3.2,1,0
2,3.9000000000000004,1,0
0,3.34,3,0
2,3.821999999999999,2,1
0,4.0,0,0
0,3.770999999999999,1,1
2,3.870000000000001,3,1
0,2.9,1,0
0,4.0,3,1
0,3.8000000000000007,2,1
1,3.34,1,1
0,3.74,2,1
0,3.95,1,1
0,4.0,3,1
0,4.0,1,1
0,3.7360000000000007,1,1
0,3.4,3,1
0,4.0,1,1
0,3.43,2,0
0,2.682,3,1
1,3.6999999999999993,2,1
0,3.8000000000000007,3,1
0,2.69,2,1
2,3.42,2,1
0,3.17,1,0
2,3.6,0,0
0,3.2,1,0
0,3.6999999999999993,3,0
0,3.523999999999999,1,0
0,3.6999999999999993,1,1
0,2.803,3,0
3,3.01,1,1
1,3.9779999999999998,3,0
0,2.1,2,1
0,2.89,1,0
0,4.0,3,1
0,4.0,0,1
1,2.1,2,0
0,2.37,1,1
3,3.47,1,1
0,3.5,1,0
0,3.6400000000000006,0,1
0,3.7300000000000004,2,0
0,3.6999999999999993,2,1
1,3.2,2,1
0,2.8,1,1
0,3.5250000000000004,1,1
0,2.2,3,0
0,3.8550000000000004,3,1
0,3.484,0,1
0,3.7780000000000005,1,1
2,4.0,0,1
2,4.0,3,0
1,4.0,2,1
0,3.4139999999999997,1,1
0,2.9,3,1
0,2.1,2,1
1,3.34,2,0
0,3.1,3,0
0,3.6999999999999993,0,1
0,3.9000000000000004,3,0
0,4.0,3,1
0,3.0999999999999996,0,1
2,3.4219999999999997,1,1
0,2.8,1,1
0,3.86,3,1
0,4.0,3,0
1,3.25,1,1
0,3.39,1,1
0,3.55,3,0
0,2.5,0,1
0,1.0,1,0
1,3.391,0,1
2,3.58,3,1
1,3.9130000000000003,1,0
1,3.867000000000001,4,1
0,3.37,1,0
0,4.0,2,0
0,3.5,1,1
0,3.3,1,1
0,3.0299999999999994,3,0
0,3.0,1,1
4,1.5,3,1
0,2.93,2,1
0,3.8000000000000007,2,0
0,2.86,2,0
2,3.12,2,0
0,3.6999999999999993,1,1
1,2.1,3,1
0,4.0,3,0
1,3.6739999999999995,2,1
0,4.0,1,1
0,3.8000000000000007,2,1
0,4.0,1,1
1,4.0,3,1
0,4.0,2,1
0,4.0,3,0
0,2.91,1,1
1,3.66,3,1
2,3.23,1,1
0,3.5,0,1
0,2.77,2,1
0,3.34,3,0
0,3.8000000000000007,3,0
0,3.0,1,1
0,3.68,1,1
0,3.59,1,1
0,2.7230000000000008,0,1
0,4.0,1,1
0,3.02,0,1
1,2.09,0,1
0,3.65,2,1
3,3.5999999999999996,2,0
0,3.1319999999999997,3,1
0,3.562999999999999,1,1
2,3.09,1,1
0,2.1,3,0
2,2.9,2,0
0,3.5999999999999996,1,1
2,2.4000000000000004,3,1
1,3.46,3,1
0,3.8000000000000007,0,1
0,3.3,3,1
0,3.6799999999999997,3,1
0,4.0,3,0
1,3.2,2,0
0,3.31,1,1
0,4.0,2,0
0,2.76,0,1
2,4.0,3,0
0,4.0,1,1
0,3.39,0,1
1,4.0,2,1
0,3.8000000000000007,1,0
0,2.1,1,1
0,3.42,1,0
0,3.6500000000000004,2,0
0,1.2000000000000002,1,0
2,4.0,3,1
0,3.11,2,0
0,3.75,1,1
0,3.5999999999999996,0,1
1,2.81,1,1
0,3.41,1,1
0,3.33,3,1
2,3.6,2,1
0,3.0999999999999996,0,0
0,2.84,2,0
0,2.1,0,1
0,4.0,1,1
0,3.687999999999999,3,1
1,3.776,2,1
0,3.5,2,1
0,3.8000000000000007,2,0
0,3.262,2,1
1,4.0,1,0
2,3.9349999999999987,2,1
2,3.76,1,0
0,4.0,1,1
0,3.8000000000000007,2,0
0,4.0,3,0
0,3.5,2,1
0,3.67,0,1
0,2.39,0,1
0,3.3,3,1
0,2.91,1,0
1,3.8760000000000012,3,0
0,4.0,0,1
0,4.0,3,0
1,3.63,3,1
0,3.290000000000001,0,1
0,3.779,1,1
0,2.79,1,0
1,3.01,3,1
3,3.53,1,1
0,2.31,0,1
0,2.7,1,1
0,3.38,1,0
0,2.43,1,0
0,3.39,2,0
0,3.1,1,0
0,2.4299999999999997,3,1
0,3.76,0,1
1,3.15,3,0
0,3.5999999999999996,2,0
0,3.74,1,0
0,3.5,1,1
0,3.5,1,0
1,3.62,1,0
1,2.3,3,1
0,2.8599999999999994,2,1
2,3.915000000000001,1,1
0,2.1,1,1
1,3.0,1,0
